ipc_date,analysis_period,county,max_ipc_phase,phase_3_plus_population,total_population,phase_3_plus_percentage,rainfall_date,mean_rainfall_mm,rainfall_3_month_total,rainfall_6_month_total,rainfall_3_month_avg,rainfall_6_month_avg,date,mean_ndvi,ndvi_1_month_mean,ndvi_3_month_mean,ndvi_6_month_mean,ndvi_anomaly
2021-07-01,Jul 2021,Samburu,4,46549,310327,0.15,2021-06-01,5.553769,67.07653141021729,102.24807024002077,22.35884380340576,17.04134504000346,2021-06-01,0.3236433580594633,0.3236433580594633,0.3561317037744793,0.3405625972523463,-0.0447896904033949
2021-07-01,Jul 2021,Taita Taveta,3,17034,340671,0.05,2021-06-01,5.2374244,83.73018980026245,135.54474306106567,27.91006326675415,22.59079051017761,2021-06-01,0.3213495950896934,0.3213495950896934,0.3917481391915444,0.4273221513761567,-0.0355987034369241
2021-07-01,Jul 2021,Tana River,4,63188,315943,0.2,2021-06-01,7.4158454,36.45727014541626,49.32571935653687,12.15242338180542,8.220953226089478,2021-06-01,0.2555333126550702,0.2555333126550702,0.2752117366929317,0.2809465119654075,-0.0246772130123327
2021-07-01,Jul 2021,Tharaka Nithi,3,6680,133595,0.05,2021-06-01,1.8810892,152.63341617584229,189.6113419532776,50.87780539194743,31.601890325546265,2021-06-01,0.4277479005094595,0.4277479005094595,0.5424665027544269,0.4816342968666497,-0.0242155136523329
2021-07-01,Jul 2021,Turkana,4,370791,926976,0.4,2021-06-01,4.8360434,49.72732448577881,70.94782757759094,16.575774828592937,11.82463792959849,2021-06-01,0.2640513950640872,0.2640513950640872,0.2703746530206266,0.2424362376558686,-0.0107759090827774
2021-07-01,Jul 2021,Wajir,4,195316,781263,0.25,2021-06-01,1.1723642,66.75360774993896,77.30493795871735,22.25120258331299,12.88415632645289,2021-06-01,0.2321505467371919,0.2321505467371919,0.287266636723294,0.2635245625372149,-0.0309127305192735
2021-07-01,Jul 2021,West Pokot,3,31062,621241,0.05,2021-06-01,23.453403,146.0136947631836,178.2998914718628,48.67123158772787,29.7166485786438,2021-06-01,0.5030773753418748,0.5030773753418748,0.5356463589543935,0.4782046496521817,-0.0606594337053366
2022-02-01,Feb 2022,Baringo,4,233374,666783,0.35,2022-01-01,15.554098,44.01299285888672,164.76743698120117,14.670997619628906,27.461239496866863,2022-01-01,0.376322708120111,0.376322708120111,0.4119605890986793,0.4819437411169067,-0.0782078179887106
2022-02-01,Feb 2022,Embu,3,13618,272357,0.05,2022-01-01,10.219012,135.41112804412842,170.16510152816772,45.13704268137614,28.360850254694626,2022-01-01,0.7702618523687625,0.7702618523687625,0.7608682837771129,0.7101437659982679,0.0014644231891401
2022-02-01,Feb 2022,Garissa,4,210339,841353,0.25,2022-01-01,3.2852528,94.48952412605286,107.39158272743224,31.49650804201762,17.89859712123871,2022-01-01,0.3976009457174713,0.3976009457174713,0.3422538146827525,0.279204490814666,0.0557248051536898
2022-02-01,Feb 2022,Isiolo,4,80401,268002,0.3,2022-01-01,5.265276,56.32427597045898,63.43551859259605,18.77475865681966,10.572586432099342,2022-01-01,0.2836192654855329,0.2836192654855329,0.2289386461322778,0.2083471575980638,-0.0056052223330831
2022-02-01,Feb 2022,Kajiado,3,111784,1117840,0.1,2022-01-01,14.930079,94.81110286712646,104.29874849319458,31.60370095570882,17.383124748865765,2022-01-01,0.4018693878362823,0.4018693878362823,0.3777083601121629,0.3269374723835208,-0.0691616703574148
2022-02-01,Feb 2022,Kilifi,3,218068,1453787,0.15,2022-01-01,5.2924767,134.4795799255371,194.361291885376,44.8265266418457,32.39354864756266,2022-01-01,0.5251976305082809,0.5251976305082809,0.4730157464257009,0.4588967245179709,0.0170440075797904
2022-02-01,Feb 2022,Kitui,4,227237,1136187,0.2,2022-01-01,7.202064,185.53716611862183,206.6057360172272,61.84572203954061,34.43428933620453,2022-01-01,0.6812747806675511,0.6812747806675511,0.5284083043359399,0.4080109003058688,0.1247449759825825
2022-02-01,Feb 2022,Kwale,3,130023,866820,0.15,2022-01-01,10.014473,117.33293342590332,193.4373378753662,39.11097780863444,32.239556312561035,2022-01-01,0.5099129073972649,0.5099129073972649,0.4275434981840098,0.3847291156608888,-0.0474046682033807
2022-02-01,Feb 2022,Laikipia,3,51856,518560,0.1,2022-01-01,15.399285,78.76284694671631,165.16223812103271,26.2542823155721,27.527039686838787,2022-01-01,0.3929449925530613,0.3929449925530613,0.4046489785546323,0.4169165373960208,-0.0547209562151818
2022-02-01,Feb 2022,Lamu,4,21588,143920,0.15,2022-01-01,2.6896691,86.96830129623413,108.52605056762695,28.989433765411377,18.08767509460449,2022-01-01,0.6868183208542004,0.6868183208542004,0.5791995977774284,0.5666054746720124,0.0536604501306146
2022-02-01,Feb 2022,Makueni,3,98765,987653,0.1,2022-01-01,5.2226214,108.257670879364,118.9333245754242,36.08589029312134,19.82222076257069,2022-01-01,0.6692293493525787,0.6692293493525787,0.5603225755921736,0.4407203582966607,0.0412148202238786
2022-02-01,Feb 2022,Mandera,4,303610,867457,0.35,2022-01-01,0.9084579,34.226715207099915,46.69629693031311,11.408905069033304,7.782716155052185,2022-01-01,0.2735596674474706,0.2735596674474706,0.2912895818813171,0.2702066876232846,-0.0439705189649149
2022-02-01,Feb 2022,Marsabit,4,229893,459785,0.5,2022-01-01,10.090366,40.0427885055542,54.89344787597656,13.347596168518066,9.148907979329428,2022-01-01,0.1806651128930227,0.1806651128930227,0.1725272716848983,0.1679297415058726,-0.0437815528684276
2022-02-01,Feb 2022,Meru,4,152977,764885,0.2,2022-01-01,17.469297,169.6279582977295,213.70919561386108,56.54265276590983,35.618199268976845,2022-01-01,0.6611848810931257,0.6611848810931257,0.6174614615184911,0.5233174469553307,0.0322749548534949
2022-02-01,Feb 2022,Narok,3,57894,1157873,0.05,2022-01-01,50.978107,127.41297912597656,220.08692932128903,42.47099304199219,36.68115488688151,2022-01-01,0.4560757259500341,0.4560757259500341,0.4527703219673454,0.4603881227557097,-0.1374187482333628
2022-02-01,Feb 2022,Nyeri,3,19890,198901,0.1,2022-01-01,22.301687,136.39650917053223,237.54193878173828,45.46550305684408,39.59032313028971,2022-01-01,0.7291113880729737,0.7291113880729737,0.7134338220987271,0.6681009441670098,-0.0061841479806442
2022-02-01,Feb 2022,Samburu,4,108615,310327,0.35,2022-01-01,8.7203455,60.65451717376709,89.062979221344,20.21817239125569,14.843829870224,2022-01-01,0.3130673594089576,0.3130673594089576,0.3209488976718254,0.3186016433209021,-0.0602657554025113
2022-02-01,Feb 2022,Taita Taveta,3,34067,340671,0.1,2022-01-01,10.65232,138.04913997650146,166.44999408721924,46.01637999216715,27.741665681203205,2022-01-01,0.5452151873861159,0.5452151873861159,0.4481731862023343,0.3598217281964705,0.0273585018570301
2022-02-01,Feb 2022,Tana River,4,78986,315943,0.25,2022-01-01,3.8577142,113.16236925125122,130.1471128463745,37.72078975041708,21.691185474395752,2022-01-01,0.4517965647167057,0.4517965647167057,0.3801251821916571,0.3029140452134686,0.0880652031133221
2022-02-01,Feb 2022,Tharaka Nithi,3,13360,133595,0.1,2022-01-01,10.395943,147.47325897216797,178.77553367614746,49.157752990722656,29.79592227935791,2022-01-01,0.6255748563245375,0.6255748563245375,0.5816942346740502,0.4458229318128324,0.0861055149488394
2022-02-01,Feb 2022,Turkana,4,370791,926976,0.4,2022-01-01,4.7297897,14.597306489944458,34.66962552070618,4.865768829981486,5.778270920117696,2022-01-01,0.2051294232873221,0.2051294232873221,0.2112138348307456,0.2317852311221191,-0.0232098644685007
2022-02-01,Feb 2022,Wajir,4,273442,781263,0.35,2022-01-01,4.496208,82.90527153015137,95.16368293762208,27.635090510050457,15.860613822937012,2022-01-01,0.2568084327599517,0.2568084327599517,0.2486312624722659,0.2307231213485074,-0.0388634716459304
2022-02-01,Feb 2022,West Pokot,3,31062,621241,0.05,2022-01-01,9.781302,22.70556735992432,126.55312061309814,7.5685224533081055,21.09218676884969,2022-01-01,0.4060662224993525,0.4060662224993525,0.4516232803289225,0.5175889116909235,-0.0390012600399268
2022-07-01,Jul 2022,Baringo,4,139670,349173,0.4,2022-06-01,26.969236,121.41701316833496,168.29867935180664,40.47233772277832,28.049779891967773,2022-06-01,0.505935152159115,0.505935152159115,0.5254178010247637,0.4412619605626832,-0.0608232294098569
2022-07-01,Jul 2022,Embu,4,40854,272357,0.15,2022-06-01,3.1022995,103.19840025901794,137.0352079868317,34.39946675300598,22.83920133113861,2022-06-01,0.7343534342253,0.7343534342253,0.7521467543852135,0.731424213795061,-0.0025284257021311
2022-07-01,Jul 2022,Garissa,4,378609,841353,0.45,2022-06-01,7.0958076,49.33372259140015,59.93832015991211,16.44457419713338,9.989720026652018,2022-06-01,0.2179269122977941,0.2179269122977941,0.2298907260575973,0.2670211864724889,-0.0411825713111572
2022-07-01,Jul 2022,Isiolo,4,134001,268002,0.5,2022-06-01,0.22437146,28.29123643040657,41.336252719163895,9.430412143468857,6.889375453193982,2022-06-01,0.1944816452075146,0.1944816452075146,0.2144630662413996,0.2238914882835362,-0.0546832063444922
2022-07-01,Jul 2022,Kajiado,3,55892,1117840,0.05,2022-06-01,1.714534,57.23132824897766,110.23712277412416,19.07710941632589,18.37285379568736,2022-06-01,0.3042515862983212,0.3042515862983212,0.3442098960663529,0.3632989111635363,-0.105466999756573
2022-07-01,Jul 2022,Kilifi,3,72689,1453787,0.05,2022-06-01,41.304665,166.9163703918457,189.6363010406494,55.638790130615234,31.60605017344157,2022-06-01,0.4387599184887207,0.4387599184887207,0.4109350282469866,0.4255143830548201,-0.0588998362599704
2022-07-01,Jul 2022,Kitui,4,284046,1136187,0.25,2022-06-01,2.1500456,71.91559720039368,96.77050471305849,23.97186573346456,16.12841745217641,2022-06-01,0.3412782617669422,0.3412782617669422,0.3846174338233266,0.4398996098727736,-0.0462647431333673
2022-07-01,Jul 2022,Kwale,3,86682,866820,0.1,2022-06-01,35.696507,166.54067993164062,198.8914451599121,55.51355997721354,33.14857419331869,2022-06-01,0.3503831225041905,0.3503831225041905,0.3897481931465767,0.4149291260652308,-0.1378492220230554
2022-07-01,Jul 2022,Laikipia,4,129640,518560,0.25,2022-06-01,13.326724,83.99546337127686,128.9173765182495,27.998487790425617,21.48622941970825,2022-06-01,0.3624332121441292,0.3624332121441292,0.3633619527696095,0.3498183904545951,-0.1428526977091754
2022-07-01,Jul 2022,Lamu,3,14392,143920,0.1,2022-06-01,36.456547,168.42084884643555,177.50080347061157,56.14028294881185,29.58346724510193,2022-06-01,0.7677671588404331,0.7677671588404331,0.6407156103978999,0.6017895357478643,0.0291385118902337
2022-07-01,Jul 2022,Makueni,4,197531,987653,0.2,2022-06-01,1.76589,44.72942912578583,68.96636998653412,14.909809708595276,11.494394997755686,2022-06-01,0.3949491182383924,0.3949491182383924,0.4408798436626899,0.4834772566196821,-0.0652233332426764
2022-07-01,Jul 2022,Mandera,4,390356,867457,0.45,2022-06-01,1.1229537,63.94842743873596,73.68730425834656,21.31614247957865,12.281217376391092,2022-06-01,0.2659747269768817,0.2659747269768817,0.3091256348672993,0.2784711525549085,-0.0422528961492945
2022-07-01,Jul 2022,Marsabit,4,206904,459785,0.45,2022-06-01,1.7075921,65.272252202034,91.37225258350372,21.757417400678,15.228708763917288,2022-06-01,0.1637282185450223,0.1637282185450223,0.1816501938432696,0.1771332096423301,-0.0496778876285763
2022-07-01,Jul 2022,Meru,3,152977,764885,0.2,2022-06-01,3.2767591,87.93089580535889,132.20772647857666,29.310298601786297,22.034621079762776,2022-06-01,0.425306524297615,0.425306524297615,0.495943015917653,0.5264468990964302,-0.1059885440833067
2022-07-01,Jul 2022,Narok,3,57894,1157873,0.05,2022-06-01,23.733849,161.8576698303223,327.40891456604004,53.95255661010742,54.56815242767334,2022-06-01,0.5504237816483556,0.5504237816483556,0.5814249760740268,0.5672518736444968,-0.0573424686784889
2022-07-01,Jul 2022,Nyeri,3,29835,198901,0.15,2022-06-01,14.220905,158.39290237426758,234.0019264221192,52.79763412475586,39.00032107035319,2022-06-01,0.6093092656900342,0.6093092656900342,0.6502712698847474,0.6622405298356835,-0.0846339654730725
2022-07-01,Jul 2022,Samburu,4,139647,310327,0.45,2022-06-01,4.9183483,69.15926265716553,99.09800243377686,23.053087552388508,16.51633373896281,2022-06-01,0.2989091235227418,0.2989091235227418,0.3233234118749536,0.3028445884917086,-0.0695239249401164
2022-07-01,Jul 2022,Taita Taveta,3,34067,340671,0.1,2022-06-01,9.591072,76.43888187408447,120.59511947631836,25.47962729136149,20.099186579386394,2022-06-01,0.2875156788195366,0.2875156788195366,0.3189675493597564,0.3808437992775454,-0.0694326197070809
2022-07-01,Jul 2022,Tana River,4,94783,315943,0.3,2022-06-01,7.328095,35.514103412628174,49.343358278274536,11.83803447087606,8.22389304637909,2022-06-01,0.2459117999186671,0.2459117999186671,0.2645824907815535,0.3053484267902423,-0.0342987257487358
2022-07-01,Jul 2022,Tharaka Nithi,3,26719,133595,0.2,2022-06-01,2.099405,98.6845805644989,127.94121384620668,32.8948601881663,21.323535641034443,2022-06-01,0.3937022560656085,0.3937022560656085,0.4874073246542149,0.4868852862826051,-0.0582611580961839
2022-07-01,Jul 2022,Turkana,4,463488,926976,0.5,2022-06-01,4.9463964,48.93043375015259,69.57798528671265,16.310144583384197,11.596330881118774,2022-06-01,0.2483050094161673,0.2483050094161673,0.25998309043652,0.2266113698430785,-0.0265222947306973
2022-07-01,Jul 2022,Wajir,4,351568,781263,0.45,2022-06-01,1.1341031,73.16872334480286,87.54894280433655,24.38957444826762,14.591490467389423,2022-06-01,0.2349495281360753,0.2349495281360753,0.2488095909953966,0.2370374751764647,-0.0281137491203901
2022-07-01,Jul 2022,West Pokot,3,31062,621241,0.05,2022-06-01,16.856579,107.53176879882812,141.6708002090454,35.84392293294271,23.6118000348409,2022-06-01,0.5492914643438396,0.5492914643438396,0.5202559196401402,0.4501453567571858,-0.0144453447033718
2023-01-01,Jan 2023,Baringo,3,220000,733333,0.3,2022-12-01,20.157116,85.9594497680664,229.27747917175293,28.6531499226888,38.21291319529215,2022-12-01,0.3950538962620527,0.3950538962620527,0.4182349277262115,0.4871414738063324,-0.1162697285195785
2023-01-01,Jan 2023,Embu,3,28098,280979,0.1,2022-12-01,21.258661,137.32147979736328,160.25464725494385,45.77382659912109,26.70910787582397,2022-12-01,0.7959598480794835,0.7959598480794835,0.7145235230039324,0.6807730002027427,0.0040105361708275
2023-01-01,Jan 2023,Garissa,4,509867,927031,0.55,2022-12-01,10.753434,69.73566436767578,83.80801224708557,23.24522145589193,13.96800204118093,2022-12-01,0.364354191667878,0.364354191667878,0.2657950558481425,0.2303247027163409,-0.067713371446258
2023-01-01,Jan 2023,Isiolo,4,110578,315937,0.35,2022-12-01,15.223699,45.41214942932129,47.12020036578178,15.137383143107096,7.853366727630298,2022-12-01,0.2146031935954777,0.2146031935954777,0.2047644503121315,0.1925653805391537,-0.1364197381744403
2023-01-01,Jan 2023,Kajiado,3,190239,1268261,0.15,2022-12-01,25.611103,74.91079950332642,78.02861404418945,24.970266501108807,13.004769007364908,2022-12-01,0.3363444903889275,0.3363444903889275,0.2851564119622954,0.2661676970081372,-0.156277460606065
2023-01-01,Jan 2023,Kilifi,3,78867,1577335,0.05,2022-12-01,19.349413,102.83647346496582,198.2177276611328,34.27882448832194,33.03628794352213,2022-12-01,0.5229129622075604,0.5229129622075604,0.473778410829684,0.4643968801845554,-0.0551778648487466
2023-01-01,Jan 2023,Kitui,4,307448,1229790,0.25,2022-12-01,37.241898,138.52994632720947,152.16168880462646,46.17664877573649,25.360281467437744,2022-12-01,0.6096446023030754,0.6096446023030754,0.4130542480101122,0.3463292110107251,-0.0288258246162617
2023-01-01,Jan 2023,Kwale,3,94446,944464,0.1,2022-12-01,30.516464,111.86135482788086,218.1373882293701,37.28711827596029,36.35623137156168,2022-12-01,0.4344953130099008,0.4344953130099008,0.3904843396428538,0.3908611124596136,-0.1598059663994468
2023-01-01,Jan 2023,Laikipia,3,84183,561223,0.15,2022-12-01,24.726799,98.66897773742676,182.9423675537109,32.88965924580892,30.49039459228516,2022-12-01,0.4068532523237917,0.4068532523237917,0.3849509864971092,0.3878631233404437,-0.1070501930201767
2023-01-01,Jan 2023,Lamu,3,16733,167332,0.1,2022-12-01,8.182904,55.30557346343994,97.62769365310668,18.43519115447998,16.27128227551778,2022-12-01,0.5645278383464862,0.5645278383464862,0.5442979449525596,0.5929941746091459,-0.0916602372760867
2023-01-01,Jan 2023,Makueni,3,208460,1042300,0.2,2022-12-01,21.96653,71.26595258712769,76.76985383033752,23.75531752904256,12.794975638389587,2022-12-01,0.6188774988434901,0.6188774988434901,0.3866235105130468,0.3484835251372176,-0.0514197210949294
2023-01-01,Jan 2023,Mandera,4,527579,959236,0.55,2022-12-01,4.667781,40.50712490081787,46.2865344285965,13.502374966939293,7.714422404766083,2022-12-01,0.2520736084892666,0.2520736084892666,0.2588795636112587,0.2427034545872222,-0.1463021349044015
2023-01-01,Jan 2023,Marsabit,4,283411,515292,0.55,2022-12-01,13.655577,46.828158378601074,54.4012166261673,15.609386126200356,9.06686943769455,2022-12-01,0.1577722496426333,0.1577722496426333,0.146259969006404,0.1496141745656154,-0.1180419244421876
2023-01-01,Jan 2023,Meru,3,158895,794476,0.2,2022-12-01,44.232445,183.2960586547852,210.79735469818115,61.09868621826172,35.13289244969686,2022-12-01,0.6428460635452188,0.6428460635452188,0.5226919538656475,0.4704610925100085,-0.0401032738296823
2023-01-01,Jan 2023,Narok,3,128400,1284000,0.1,2022-12-01,57.17893,152.71164512634277,243.48316764831543,50.90388170878092,40.5805279413859,2022-12-01,0.5009314042154827,0.5009314042154827,0.4425018347256571,0.4506604381991249,-0.0764554849812402
2023-01-01,Jan 2023,Nyeri,3,30771,205139,0.15,2022-12-01,30.182074,179.02609825134277,259.8372135162353,59.67536608378092,43.30620225270589,2022-12-01,0.7264019313955487,0.7264019313955487,0.647151556661889,0.614487596375131,-0.0298450909352671
2023-01-01,Jan 2023,Samburu,4,156734,348298,0.45,2022-12-01,23.929722,64.76433277130127,88.19371795654297,21.58811092376709,14.698952992757162,2022-12-01,0.3230608557621346,0.3230608557621346,0.2842795653004555,0.2831960572740192,-0.1107269606333313
2023-01-01,Jan 2023,Taita Taveta,3,54599,363990,0.15,2022-12-01,38.784527,111.18517208099364,133.317880153656,37.06172402699789,22.219646692276,2022-12-01,0.400398595660115,0.400398595660115,0.2935465122713485,0.2719230152946516,-0.1428801868994116
2023-01-01,Jan 2023,Tana River,4,158647,352549,0.45,2022-12-01,15.883801,70.87342548370361,89.01775646209717,23.62447516123454,14.83629274368286,2022-12-01,0.3641339392381051,0.3641339392381051,0.2908079919904306,0.2589388667951404,-0.0724388155567537
2023-01-01,Jan 2023,Tharaka Nithi,3,17771,177709,0.1,2022-12-01,30.183113,141.66814613342285,158.21314549446106,47.22271537780762,26.36885758241017,2022-12-01,0.6031010846827857,0.6031010846827857,0.4072305370072444,0.3626637941123898,-0.0247583617009555
2023-01-01,Jan 2023,Turkana,4,511387,1022773,0.5,2022-12-01,10.123238,25.388357639312744,52.34549617767334,8.462785879770914,8.724249362945557,2022-12-01,0.1974163042277085,0.1974163042277085,0.1903913746762703,0.2160267479880085,-0.0692419419305894
2023-01-01,Jan 2023,Wajir,4,478849,870636,0.55,2022-12-01,16.718422,64.65375328063965,71.62977766990662,21.55125109354655,11.93829627831777,2022-12-01,0.2320949049606329,0.2320949049606329,0.2134798598033157,0.2074858809394612,-0.1430206324068248
2023-01-01,Jan 2023,West Pokot,3,33816,676326,0.05,2022-12-01,10.326863,60.58489894866944,183.28126049041748,20.194966316223145,30.546876748402912,2022-12-01,0.3995027073017229,0.3995027073017229,0.4146211057152032,0.477029089059243,-0.111321236484851
2023-07-01,Jul 2023,Baringo,4,109950,733000,0.15,2023-06-01,37.14415,149.14724349975586,206.7095301151276,49.71574783325195,34.45158835252126,2023-06-01,0.4969815425832949,0.4969815425832949,0.5609608368430721,0.4628424752657444,-0.069776838985677
2023-07-01,Jul 2023,Embu,3,14050,281000,0.05,2023-06-01,7.9523125,170.84697914123535,221.4986343383789,56.94899304707845,36.91643905639648,2023-06-01,0.7172292351033541,0.7172292351033541,0.7579295122265618,0.7243049721910308,-0.019652624824077
2023-07-01,Jul 2023,Garissa,4,324450,927000,0.35,2023-06-01,5.3623977,105.21283292770386,133.3983018398285,35.07094430923462,22.23305030663808,2023-06-01,0.2734919794111944,0.2734919794111944,0.3483949150158718,0.3009889822784757,0.0143824958022431
2023-07-01,Jul 2023,Isiolo,4,79000,316000,0.25,2023-06-01,0.5389681,89.20308423042297,123.53361570835114,29.73436141014099,20.588935951391857,2023-06-01,0.2768093787699082,0.2768093787699082,0.3995928877689207,0.2974608199266828,0.0276445272179013
2023-07-01,Jul 2023,Kajiado,3,126800,1268000,0.1,2023-06-01,2.3638651,71.50434041023254,119.04149866104126,23.834780136744182,19.84024977684021,2023-06-01,0.3330831538641524,0.3330831538641524,0.4092040950014231,0.3477195653931926,-0.0766354321907419
2023-07-01,Jul 2023,Kilifi,3,78850,1577000,0.05,2023-06-01,34.95131,241.68239212036133,275.28463220596313,80.56079737345378,45.88077203432719,2023-06-01,0.3818218130873715,0.3818218130873715,0.4284657914439418,0.3835490073012584,-0.1158379416613196
2023-07-01,Jul 2023,Kitui,3,184500,1230000,0.15,2023-06-01,3.0462346,145.4739031791687,190.73014783859253,48.4913010597229,31.788357973098755,2023-06-01,0.4083357144412229,0.4083357144412229,0.4604967677312681,0.4160035992622976,0.0207927095409133
2023-07-01,Jul 2023,Kwale,3,47200,944000,0.05,2023-06-01,31.671862,236.05681037902832,274.00581312179565,78.6856034596761,45.66763552029928,2023-06-01,0.526122940859335,0.526122940859335,0.498020443089594,0.4271905821786234,0.037890596332089
2023-07-01,Jul 2023,Laikipia,3,56100,561000,0.1,2023-06-01,30.57742,156.5378303527832,220.5501573085785,52.17927678426107,36.75835955142975,2023-06-01,0.4336234748273024,0.4336234748273024,0.4922286726722096,0.4003568024292493,-0.0716624350260022
2023-07-01,Jul 2023,Lamu,3,8350,167000,0.05,2023-06-01,25.897732,208.62592315673828,230.81690168380737,69.54197438557942,38.469483613967896,2023-06-01,0.7204077827370003,0.7204077827370003,0.684621801168721,0.604400161806603,-0.018220864213199
2023-07-01,Jul 2023,Makueni,3,156300,1042000,0.15,2023-06-01,2.5919192,62.57114243507385,87.43649303913116,20.857047478357952,14.572748839855194,2023-06-01,0.4577536296524471,0.4577536296524471,0.5125085793828922,0.4717844784984797,-0.0024188218286217
2023-07-01,Jul 2023,Mandera,4,287700,959000,0.3,2023-06-01,0.9470579,72.59546393156052,133.37127619981766,24.19848797718684,22.228546033302944,2023-06-01,0.3429670840388212,0.3429670840388212,0.4278856270862247,0.339865357745716,0.034739460912645
2023-07-01,Jul 2023,Marsabit,4,206000,515000,0.4,2023-06-01,1.6567788,121.55384302139282,184.41209149360657,40.51794767379761,30.73534858226776,2023-06-01,0.2269742142851065,0.2269742142851065,0.2973239672729006,0.228621218266883,0.0135681081115078
2023-07-01,Jul 2023,Meru,3,79500,795000,0.1,2023-06-01,9.265021,238.3482542037964,311.2383608818054,79.44941806793213,51.87306014696757,2023-06-01,0.554755905799476,0.554755905799476,0.6548709662923183,0.5787578627070377,0.0234608374185542
2023-07-01,Jul 2023,Narok,3,64200,1284000,0.05,2023-06-01,34.020763,167.78712844848633,270.6201663017273,55.92904281616211,45.10336105028788,2023-06-01,0.5746081452350095,0.5746081452350095,0.6174977844153987,0.5452770702797785,-0.033158105091835
2023-07-01,Jul 2023,Nyeri,3,20500,205000,0.1,2023-06-01,31.822796,254.67415618896484,342.2698645591736,84.89138539632161,57.04497742652893,2023-06-01,0.6848599044178635,0.6848599044178635,0.7251263301448744,0.6830236709022527,-0.0090833267452432
2023-07-01,Jul 2023,Samburu,4,104400,348000,0.3,2023-06-01,8.722588,125.87817192077635,180.9908759593964,41.95939064025879,30.165145993232727,2023-06-01,0.3090749446449424,0.3090749446449424,0.3970572631247719,0.3332761578352397,-0.0593581038179158
2023-07-01,Jul 2023,Taita Taveta,3,54600,364000,0.15,2023-06-01,13.901965,132.2438554763794,163.5693519115448,44.08128515879313,27.261558651924133,2023-06-01,0.3062042246937498,0.3062042246937498,0.330218641466025,0.3116355749574914,-0.0507440738328677
2023-07-01,Jul 2023,Tana River,4,88250,353000,0.25,2023-06-01,7.410112,92.48411846160889,121.36783039569856,30.82803948720296,20.227971732616425,2023-06-01,0.2693879622798441,0.2693879622798441,0.3296078336164877,0.2961360494513894,-0.0108225633875588
2023-07-01,Jul 2023,Tharaka Nithi,3,8900,178000,0.05,2023-06-01,5.689992,197.8713846206665,249.53410840034485,65.95712820688884,41.589018066724144,2023-06-01,0.4653757811986025,0.4653757811986025,0.5743925208364368,0.4805114714240764,0.01341236703681
2023-07-01,Jul 2023,Turkana,4,358050,1023000,0.35,2023-06-01,6.460581,67.83300018310547,106.95456206798552,22.61100006103516,17.825760344664257,2023-06-01,0.2446495841828415,0.2446495841828415,0.2840422160960575,0.233054524752762,-0.0301777199640231
2023-07-01,Jul 2023,Wajir,4,261300,871000,0.3,2023-06-01,1.1284164,145.67541825771332,209.58608090877533,48.55847275257111,34.93101348479589,2023-06-01,0.2900310284734907,0.2900310284734907,0.3821033093797236,0.3004225187400358,0.0269677512170252
2023-07-01,Jul 2023,West Pokot,3,67600,676000,0.1,2023-06-01,27.382711,128.45155906677246,180.4058319330216,42.81718635559082,30.06763865550359,2023-06-01,0.4721806789980914,0.4721806789980914,0.539776833607012,0.449610263685811,-0.09155613004912
2024-02-01,Feb 2024,Baringo,3,73300,733000,0.1,2024-01-01,28.33091,81.55722427368164,194.13715744018555,27.185741424560547,32.35619290669759,2024-01-01,0.4511155476094184,0.4511155476094184,0.5143529081748216,0.4982864386728158,-0.0034149784994032
2024-02-01,Feb 2024,Embu,3,14050,281000,0.05,2024-01-01,20.463709,227.91265869140625,294.3257579803467,75.97088623046875,49.05429299672445,2024-01-01,0.76976937526956,0.76976937526956,0.7962194351942072,0.7728292482432632,0.0009719460899376
2024-02-01,Feb 2024,Garissa,3,185400,927000,0.2,2024-01-01,4.0103025,146.7466917037964,176.26837491989136,48.915563901265465,29.37806248664856,2024-01-01,0.4613678533809285,0.4613678533809285,0.5111909846606005,0.363013887963357,0.1194917128171471
2024-02-01,Feb 2024,Isiolo,4,63200,316000,0.2,2024-01-01,5.2169094,88.93281841278076,109.735295265913,29.64427280426025,18.28921587765217,2024-01-01,0.4561704022152325,0.4561704022152325,0.525162831135405,0.3710744957452703,0.1669459143966163
2024-02-01,Feb 2024,Kajiado,3,63400,1268000,0.05,2024-01-01,51.112194,174.00953674316406,188.8990111351013,58.00317891438802,31.483168522516888,2024-01-01,0.6206988528063204,0.6206988528063204,0.5889317469822808,0.4261957900566059,0.1496677946126233
2024-02-01,Feb 2024,Kilifi,3,157700,1577000,0.1,2024-01-01,7.810633,335.46355676651,437.28807497024536,111.82118558883668,72.88134582837422,2024-01-01,0.6398818341432908,0.6398818341432908,0.6616379492328855,0.5907384655219599,0.1317282112148002
2024-02-01,Feb 2024,Kitui,2,0,1230000,0.0,2024-01-01,12.793272,286.24633979797363,331.7652084827423,95.41544659932454,55.29420141379038,2024-01-01,0.5978381026945656,0.5978381026945656,0.6445829387537948,0.4762658385812817,0.041308298009597
2024-02-01,Feb 2024,Kwale,4,141600,944000,0.15,2024-01-01,15.809966,330.4284429550171,447.5132894515991,110.14281431833903,74.58554824193318,2024-01-01,0.7068949360770446,0.7068949360770446,0.7136321148898523,0.5825618196435962,0.1495773604763989
