month,national_beans_price_per_kg,national_maize_price_per_kg,national_rice_price_per_kg,national_staple_price_per_kg,national_maize_price_per_kg_3_month_avg,national_maize_price_per_kg_6_month_avg,national_beans_price_per_kg_3_month_avg,national_beans_price_per_kg_6_month_avg,national_rice_price_per_kg_3_month_avg,national_rice_price_per_kg_6_month_avg,national_staple_price_per_kg_3_month_avg,national_staple_price_per_kg_6_month_avg
2019-01-01,72.58837037037037,36.35049382716049,120.0,76.31295473251028,34.731232835174346,34.421281893004114,70.45099294532628,68.62577160493828,120.0,120.0,67.3362571036645,58.89609885567828
2019-02-01,72.17636752136751,36.12547712418301,,54.15092232277526,35.600602402884476,34.732389678808495,72.02914719848052,69.55622042463709,120.0,120.0,68.56001901409668,59.516877158429885
2019-03-01,72.53888888888888,36.59413580246914,,54.56651234567901,36.356702251270875,35.212270012358424,72.43454226020891,70.52243735585402,120.0,120.0,61.67679646698818,60.23992579081332
2019-04-01,79.91575396825397,41.6136783625731,,60.76471616541353,38.11109709640841,36.421164965791384,74.87700345950344,72.66399820241486,,120.0,56.49405027795593,61.91515369081022
2019-05-01,87.06166666666665,46.84401234567901,,66.95283950617284,41.683942170240414,38.64227228656245,79.83876984126982,75.93395851987518,,120.0,60.761356005755125,64.6606875099259
2019-06-01,88.57457264957264,46.34533950617284,,67.45995607787275,44.93434340480832,40.645522828039596,85.18399776149775,78.80927001085334,,120.0,65.05917058315303,63.367983525070606
2019-07-01,94.72650793650793,49.21152046783626,,71.96901420217209,47.46695743989603,42.78902726815223,90.12091575091574,82.49895960520959,,,68.7939365954059,62.643993436680915
2019-08-01,95.65818181818182,49.87362745098039,,72.7659046345811,48.47682914166316,45.080385655951794,92.98642080142078,86.41259532134531,,,70.73162497154198,65.74649048864855
2019-09-01,91.214,46.925432098765434,,69.06971604938272,48.67019333919402,46.80226837200117,93.8662299182299,89.52511383986383,,,71.26821162871197,68.1636911059325
2019-10-01,94.67160493827161,44.775864197530865,,69.72373456790123,47.19164124909222,47.32929934449413,93.8479289188178,91.98442233486678,,,70.51978508395501,69.65686083968045
2019-11-01,93.4920634920635,47.599111111111114,,70.5455873015873,46.43346913580246,47.455149138732814,93.12588947677837,93.05615513909959,,,69.77967930629042,70.2556521389162
2019-12-01,95.44126984126983,46.76844444444444,,71.10485714285713,46.381139917695464,47.52566662844475,94.53497942386831,94.20060467104912,,,70.45805967078188,70.86313564974694
2020-01-01,91.95729166666666,43.46039682539682,,67.70884424603175,45.942650793650785,46.567146021371514,93.63020833333331,93.73906862607556,,,69.78642956349206,70.15310732372355
2020-02-01,95.81944444444444,43.70845238095238,,69.76394841269841,44.645764550264545,45.539616843033514,94.40600198412697,93.76594573045266,,,69.52588326719575,69.65278128674309
2020-03-01,98.49583333333334,39.55556349206349,,69.02569841269842,42.24147089947089,44.31130540858319,95.42418981481482,94.97958461934157,,,68.83283035714285,69.64544501396237
2020-04-01,99.384,53.650999999999996,,76.5175,45.63833862433862,45.79049470899471,97.89975925925926,95.76498379629629,,,71.76904894179893,70.7777392526455
2020-05-01,105.125,55.513,,80.319,49.57318783068782,47.10947619047619,101.0016111111111,97.70380654761904,,,75.28739947089947,72.40664136904762
2020-06-01,110.3,52.33,,81.315,53.831333333333326,48.036402116402115,104.93633333333332,100.18026157407407,,,79.38383333333333,74.1083318452381
2020-07-01,107.65,49.66416666666667,,78.65708333333333,52.50238888888888,49.07036375661375,107.69166666666666,102.79571296296297,,,80.09702777777777,75.93303835978836
2020-08-01,106.6,49.59166666666667,104.0,86.73055555555555,50.528611111111104,50.05089947089947,108.18333333333332,104.59247222222223,104.0,104.0,82.23421296296296,78.76080621693121
2020-09-01,101.625,48.23083333333333,,74.92791666666666,49.16222222222222,51.49677777777777,105.29166666666667,105.11399999999999,104.0,104.0,80.10518518518518,79.74450925925926
2020-10-01,101.725,47.6975,,74.71124999999999,48.50666666666666,50.50452777777778,103.31666666666666,105.50416666666668,104.0,104.0,78.7899074074074,79.44346759259258
2020-11-01,103.725,46.51083333333333,,75.11791666666666,47.479722222222215,49.00416666666666,102.3583333333333,105.27083333333333,,104.0,74.91902777777777,78.57662037037038
2020-12-01,104.075,47.874545454545455,,75.97477272727272,47.36095959595959,48.261590909090906,103.175,104.23333333333333,,104.0,75.26797979797978,77.68658249158248
2021-01-01,87.45995642701524,37.5,97.24227272727272,74.06740971809599,43.961792929292926,46.23422979797979,98.41998547567175,100.8683260711692,97.24227272727272,100.62113636363637,75.05336637067845,76.92163688904293
2021-02-01,97.44059829059829,40.059222222222225,104.96666666666667,80.8221623931624,41.81125589225589,44.645489057239054,96.32518490587115,99.34175911960226,101.10446969696969,101.10446969696969,76.9547816128437,75.93690469531073
2021-03-01,94.83742616033756,42.325730994152046,102.15861111111111,79.77392275520025,39.96165107212476,43.661305334042176,93.2459936259837,98.21049681299183,101.45585016835018,101.45585016835018,78.2211649554862,76.744572376733
2021-04-01,96.85443037974683,40.78863049095607,104.41463414634147,80.68589833901478,41.05786123577678,42.509827082534855,96.37748494356089,97.3987352096163,103.84663730803975,102.19554616284799,80.42732782912582,77.74034709990214
2021-05-01,98.83346405228758,39.48701587301587,102.73214285714286,80.35087426081544,40.86712578604133,41.33919083914861,96.84177353079065,96.58347921833092,103.10179603819849,102.30286550170698,80.27023178501015,78.61250669892694
2021-06-01,96.74626126126127,40.029241192411924,103.72763157894737,80.16771134420685,40.101629185461285,40.03164012879302,97.47805189776523,95.36202276187446,103.62480286081056,102.54032651458037,80.40149464801236,79.3113298017493
2021-07-01,98.15529680365297,43.845467836257306,106.04529411764706,82.68201958585244,41.12057496722836,41.089218101502574,97.91167403906728,97.14457949131408,104.16835618457908,104.00749674630941,81.06686839695824,80.74709811304203
2021-08-01,104.06385620915033,47.8445945945946,103.0375,84.9819836012483,43.90643454108794,42.38678016356464,99.65513809135486,98.24845581107276,104.27014189886482,103.68596896853164,82.61057151043586,81.44040164772302
2021-09-01,99.67885844748858,44.947539682539684,103.88,82.83546604334275,45.54586737113053,42.82374827829591,100.63267048676396,99.05536119226458,104.32093137254901,103.97286711667978,83.4998230768145,81.95065886241343
2021-10-01,96.73219001610306,43.96924924924925,101.14933333333333,80.61692419956188,45.587127842127835,43.3538514046781,100.15830155758066,99.03498779832397,102.68894444444443,103.42865031451178,82.81145794805097,81.93916317250462
2021-11-01,97.5101598173516,43.00666666666667,107.08946451612903,82.53543033338244,43.9744851994852,43.94045987028657,97.97373609364774,98.8144370925013,104.03959928315412,104.15487059100946,81.99594019209569,82.30325585126577
2021-12-01,98.34242894056847,44.42459770114942,108.21851851851852,83.66184838674548,43.80017120568845,44.673019288409485,97.52825959134104,99.0804650390525,105.4857721226603,104.90335174760465,82.27140097322992,82.88561202502221
2022-01-01,95.48189814814815,45.1015873015873,109.63346153846153,83.40564899606566,44.17761722313446,44.88237253263116,97.11149563535606,98.63489859646836,108.31381485770304,105.50137965107375,83.20097590539785,83.00621692672442
2022-02-01,95.36193380614658,41.24821428571429,117.65680833333333,84.7556521417314,43.59146642948367,43.78297581448444,96.39542029828772,97.18457819596773,111.83626279677112,107.93793103996262,83.94104984151419,82.96849501680494
2022-03-01,88.43844086021505,35.156333333333336,123.86500000000001,82.48659139784947,40.502044973544976,42.15110808961671,93.09409093816993,95.31117526475549,117.05175662393162,111.26876437329595,83.54929751188217,82.91034924255605
2022-04-01,94.00694444444444,40.625914529914525,127.87142857142858,87.50142918192917,39.01015404965404,41.593885636394255,92.602439703602,94.85696766947905,123.13107896825397,115.72244691297851,84.91455757383667,84.05776673961726
2022-05-01,106.22361403508772,47.54166666666667,137.96017777777777,97.24181949317739,41.107971509971506,42.34971896972759,96.22299977991572,96.30921003910174,129.8988687830688,120.86756578991996,89.076613357652,86.5088315995831
2022-06-01,111.88451178451179,60.51212121212121,136.1688888888889,102.85517396184063,49.55990080290079,45.03097288822289,104.03835675468132,98.56622384642561,134.00016507936508,125.52596085164835,95.86614087898239,89.70771919543229
2022-07-01,114.8647509578544,69.19907407407408,143.15111111111113,109.0716453810132,59.08428731762064,49.04722068363734,110.99095892581795,101.79669931471,139.0933925925926,131.11223578042328,103.05621294534374,93.9853852595902
2022-08-01,117.09402962962963,65.26629292929293,145.44073333333333,109.26701863075198,64.99249607182941,53.05023379090046,114.61443079066527,105.4187152852905,141.5869111111111,135.74288994708994,107.06461265786861,98.0706130077603
2022-09-01,120.4370707070707,66.00638888888889,152.339575,112.92767819865321,66.82391863075196,58.19190971682638,117.46528376485156,110.75182025976646,146.97713981481482,140.48865244708995,110.42211407013946,103.14412747456093
2022-10-01,138.00354838709677,65.10442222222223,163.19522857142857,122.10106639358253,65.45903468013468,62.27166099887767,125.1782162412657,118.08458758354185,153.65851230158728,146.37595244708993,114.76525440766257,108.91073367650314
2022-11-01,145.8537037037037,65.72,159.93,123.83456790123456,65.61027037037037,65.3013832210999,134.76477426595704,124.68960252831117,158.48826785714286,150.03758948412698,119.62110416449009,113.34285841117935
2022-12-01,146.98444444444445,60.60952380952381,180.5,129.36465608465608,63.81131534391534,65.31761698733366,143.61389884508165,130.53959130496662,167.8750761904762,157.42610800264552,125.10009679315772,117.76110543164857
2023-01-01,141.06972222222223,62.837037037037035,144.7838888888889,116.23021604938272,63.05552028218693,64.25727748116081,144.63595679012346,134.90708651569457,161.73796296296294,157.69823763227512,123.14314667842444,118.95420054304351
2023-02-01,138.82049572649572,66.1877566137566,147.56903157894737,117.5257613063999,63.21143915343914,64.41085476190476,142.2915541310541,138.5281641985056,157.61764015594542,158.05295400654413,121.0402111468129,120.3306576556515
2023-03-01,151.02185185185184,67.75796296296296,143.57133333333334,120.7837160493827,65.59425220458553,64.70278377425045,143.63735660018992,143.62562772263578,145.3080846003899,156.59158039543303,118.17989780172176,121.63999729743976
2023-04-01,162.24602564102562,69.76510416666667,149.8066727272727,127.27260084498835,67.90360791446209,65.47956409832452,150.6961244064577,147.6660405982906,146.98234587985112,154.36015442140706,121.86069273359031,122.5019197060074
2023-05-01,166.1348888888889,76.33180952380953,151.99803529411764,131.48824456893868,71.2849588844797,67.24819901895944,159.80092212725546,151.0462381291548,148.45868045157457,153.03816030376,126.51485382110324,123.77753248395807
2023-06-01,173.60625,73.65809523809523,137.72666666666666,128.3303373015873,73.25166964285714,69.42296092372135,167.32905484330482,155.4832057217474,146.51045822935234,145.90927141487109,129.03039423850475,123.60514602011328
2023-07-01,173.16325925925923,77.23850241545894,149.83736842105262,133.41304336525693,75.74280239245455,71.82320515345832,170.96813271604935,160.83212856125354,146.52069012727898,146.75151800356505,131.07720841192761,126.46895057275897
2023-08-01,187.1936363636364,78.03083333333333,138.30923076923077,134.5112334887335,76.30914366229582,73.79705127338778,177.98771520763185,168.89431866744366,141.95775528565002,145.20821786861228,132.08487138519254,129.29986260314791
2023-09-01,175.78153846153845,73.09343434343435,153.14538461538461,134.0067858067858,76.12092336407552,74.68629650346634,178.712811361478,173.0209331023914,147.09732793522267,146.8038930822875,133.9770208869254,131.5037075627151
2023-10-01,174.85282828282828,69.75568686868688,145.73333333333332,130.11394949494948,73.62665151515152,74.68472695380304,179.27600103600102,175.1220668760252,145.72931623931623,146.1250031832976,132.87732293015623,131.97726567104195
2023-11-01,195.88636363636363,71.85272727272728,157.145,141.6280303030303,71.56728282828283,73.93821324528933,182.17357679357679,180.08064600060433,152.00790598290598,146.982830634278,135.24958853492186,133.6672299600572
2023-12-01,178.7877142857143,89.71588996763755,147.88448545454546,138.79602990263243,77.1081013696839,76.61451236687971,183.17563540163542,180.94422338155672,150.25427292929294,148.6758004322578,136.8460032335374,135.41151206023142
2024-01-01,173.3522222222222,65.83131623931624,160.6975,133.29367948717947,75.79997782656035,74.71331467085594,182.67543338143335,180.9757172087172,155.24232848484849,150.48582236208236,137.9059132309474,135.39161808055184
2024-02-01,165.99499999999998,54.99818181818182,164.5088888888889,128.50069023569023,70.18179600837853,70.87453941833068,172.71164550264544,177.44261114811115,157.69695811447812,154.85243204869207,133.5301332085007,134.3898608717113
2024-03-01,167.01129496402876,82.31797979797979,149.74982147651005,133.0263654128395,67.71582595182593,72.41196366075492,168.78617239541697,175.98090389852618,158.3187367884663,154.28650485887962,131.60691171190305,134.22645747272023
2024-04-01,158.7703086419753,51.83235294117647,157.732,122.77822052771724,63.04950485244601,69.4247413395032,163.92553453533466,173.30048395838404,157.33023678846632,156.2862826366574,128.10175872541564,133.0038359781815
2024-05-01,150.0031746031746,53.29844444444445,152.1457142857143,118.48244444444445,62.48292572786689,66.33236086812272,158.59492606972623,165.65328578618585,153.2091785874081,155.4530683509431,124.76234346166706,129.1462383350839
2024-06-01,153.9630666666667,77.9938791423002,140.33725190839695,124.09806590578796,61.04155884264037,64.37869239723317,154.2455166372722,161.5158445163446,150.07165539803708,154.1951960932517,121.7862436259832,126.69657766894314
2024-07-01,134.4194117647059,53.435634920634925,128.34916666666666,105.40140445066918,61.57598616912653,62.31274551078627,146.12855101151573,155.02704277342522,140.27737762025927,148.8038072043628,115.99397160030053,122.0478651628581
2024-08-01,140.58916666666667,53.67059829059829,134.93166666666667,109.73047720797722,61.7000374511778,62.09148158952235,142.99054836601306,150.79273721786964,134.53936174724345,143.87427016732576,113.07664918814477,118.91949632490594
2024-09-01,147.24511627906975,77.22601851851852,138.93209790209792,121.1344108998954,61.44408390991723,61.24282137627881,140.7512315701474,147.49837410370984,134.07097707847709,142.07131623825708,112.08876418618058,116.93750390608191
2024-10-01,138.14363636363635,54.9125,122.92636363636365,105.32749999999999,61.9363722697056,61.75617921941606,141.9926397697909,144.06059539065333,132.2633760683761,136.27037684431767,112.06412936929085,114.02905048479572
2024-11-01,141.326,55.37,135.60454545454547,110.7668484848485,62.502839506172826,62.10143847867531,142.23825088090203,142.61439962345756,132.48766899766903,133.51351537245623,112.40958646158128,112.74311782486303
2024-12-01,133.09857142857143,53.83153846153846,133.1448717948718,106.69166056166057,54.704679487179476,58.07438169854836,137.52273593073593,139.1369837504417,130.55859362859363,132.31478535353537,107.59533634883634,109.84205026750847
2025-01-01,128.2881818181818,52.14,119.36333333333333,99.93050505050506,53.78051282051282,57.858442545109206,134.2375844155844,138.11511209268767,129.37091686091688,130.81714646464647,105.79633803233804,108.93023370081444
2025-02-01,137.9764,53.70468888888889,138.68692307692305,110.12267065527065,53.22540911680911,57.864124311490976,133.12105108225106,137.67965098157654,130.39837606837605,131.4430225330225,105.58161208914542,108.99559927536336
2025-03-01,144.90574999999998,75.97976744186047,130.43782608695653,117.10778117627233,60.60815211024978,57.65641579871464,137.05677727272726,137.2897566017316,129.49602749907098,130.02731056383232,109.053652294016,108.32449432142617
2025-04-01,137.83249999999998,56.5,138.4375,110.92333333333333,62.061485443583116,57.92099913204797,140.23821666666666,137.23790054112553,135.85408305462653,132.6124999577717,112.71792838829208,109.25713321031508
2025-05-01,133.60384615384615,61.49090909090909,146.16500000000002,113.75325174825177,64.65689217758985,58.94115064719949,138.7806987179487,135.95087490009988,138.34677536231885,134.37257571534747,113.92812208595247,109.75486708754896
2025-06-01,145.42464285714286,76.58500000000001,131.88733333333332,117.96565873015872,64.85863636363636,62.73339423694309,138.953663003663,138.00522013819514,138.82994444444444,134.1629859717577,114.21408127058127,111.63386678229865
2025-07-01,130.01636363636365,64.479375,138.428,110.97457954545455,67.51842803030303,64.78995673694307,136.34828421578422,138.2932504412254,138.82677777777778,137.34043041620217,114.23116334128834,113.47454586479023
2025-08-01,104.82636363636362,70.15181818181817,110.36272727272727,95.11363636363636,70.40539772727271,67.53114495243129,126.75579004329005,132.76824438061936,126.89268686868685,132.61973111550284,108.01795821308319,110.97304014951784
2025-09-01,137.1275,75.715625,126.9278125,113.25697916666667,70.11560606060605,67.48712121212121,123.99007575757575,131.47186938061938,125.23951325757575,132.0347288510101,106.44839835858585,110.33123981458357
2025-10-01,119.13314814814815,57.99444444444444,117.16400000000002,98.0971975308642,67.95396254208752,67.7361952861953,120.36233726150391,128.35531073864408,118.15151325757576,128.48914551767677,102.15593768705573,108.19355051417205
2025-11-01,123.60909090909091,58.49803418803419,118.93909090909091,100.34873866873868,64.06936787749287,67.23738280238281,126.623246352413,126.68951819785151,121.01030113636364,123.95149400252525,103.90097178875651,105.95946500091986
2025-12-01,129.776875,71.90595238095239,120.338,107.34027579365079,62.79947700447699,66.45754153254154,124.17303801907967,124.08155688832773,118.81369696969698,122.02660511363636,101.92873733108455,104.18856784483519
2026-01-01,109.19088888888889,55.9225,121.455,95.52279629629629,62.10882885632884,65.0313956992082,120.85895159932659,120.61064443041526,120.2440303030303,119.19777178030303,101.07060358622857,101.61327063664216
2026-02-01,119.51177777777778,59.885000000000005,119.00999999999999,99.46892592592593,62.57115079365079,63.320259335571826,119.49318055555555,123.0582134539843,120.26766666666667,120.63898390151515,100.77733267195765,102.3391522303571
2026-03-01,129.45923076923077,55.5523076923077,129.48833333333332,104.83329059829059,57.11993589743589,59.95970645095645,119.38729914529915,121.78016858218943,123.31777777777775,121.06573737373738,99.94167094017092,100.93520413562776
2026-04-01,122.5,58.333749999999995,113.05666666666667,97.96347222222222,57.92368589743589,60.01625737688237,123.82366951566951,122.34131055749806,120.51833333333332,120.38118181818182,100.75522958214624,100.91291658418743
