county,date,mean_ndvi,ndvi_1_month_mean,ndvi_3_month_mean,ndvi_6_month_mean,ndvi_anomaly
Garissa,2021-05-01,0.2461819811364803,0.2461819811364803,0.24616250542924978,0.27930557957489643,-0.08387600798179198
Garissa,2021-06-01,0.2394552037463422,0.2394552037463422,0.2458392157892304,0.2568061768476409,-0.01965427986260912
Garissa,2021-07-01,0.1921401468846328,0.1921401468846328,0.22592577725581842,0.23718487541065006,-0.03014423489248394
Garissa,2021-08-01,0.2095699344460387,0.2095699344460387,0.21372176169233792,0.22994213356079382,-0.006944073419416497
Garissa,2021-09-01,0.2136158835006839,0.2136158835006839,0.20510865494378513,0.22547393536650776,-0.004125240436052224
Garissa,2021-10-01,0.225279682893016,0.225279682893016,0.21615516694657955,0.22104047210119895,-0.001855359736170542
Garissa,2021-11-01,0.2134252020388635,0.2134252020388635,0.2174402561441878,0.21558100891826282,-0.15701539520261576
Garissa,2021-12-01,0.4157352962919229,0.4157352962919229,0.2848133937412675,0.2449610243425263,-0.01633226682221317
Garissa,2022-01-01,0.3976009457174713,0.3976009457174713,0.34225381468275257,0.27920449081466603,0.05572480515368988
Garissa,2022-02-01,0.2778676638327266,0.2778676638327266,0.36373463528070693,0.2905874457124474,0.00619947581982877
Garissa,2022-03-01,0.2369863311119434,0.2369863311119434,0.30415164688738044,0.294482520314324,-0.03746552254617752
Garissa,2022-04-01,0.2331925088174508,0.2331925088174508,0.24934883458737364,0.2958013246350631,-0.12136240747212712
Garissa,2022-05-01,0.2385527570575471,0.2385527570575471,0.23624386566231378,0.29998925047151037,-0.09150523206072517
Garissa,2022-06-01,0.2179269122977941,0.2179269122977941,0.22989072605759733,0.2670211864724889,-0.04118257131115721
Garissa,2022-07-01,0.192220555966393,0.192220555966393,0.21623340844057806,0.23279112151397585,-0.030063825810723727
Garissa,2022-08-01,0.2001886011122616,0.2001886011122616,0.20344535645881626,0.219844611060565,-0.016325406753193578
Garissa,2022-09-01,0.1921538916749636,0.1921538916749636,0.1948543495845394,0.21237253782106838,-0.025587232261772508
Garissa,2022-10-01,0.2179175517293933,0.2179175517293933,0.20342001483887287,0.20982671163972544,-0.009217490899793235
Garissa,2022-11-01,0.215113424147156,0.215113424147156,0.20839495585050435,0.20592015615466028,-0.15532717309432326
Garissa,2022-12-01,0.364354191667878,0.364354191667878,0.2657950558481425,0.23032470271634095,-0.06771337144625805
Garissa,2023-01-01,0.2757373703439438,0.2757373703439438,0.2850683287196593,0.24424417177926605,-0.0661387702198376
