date,year,month,county,mean_rainfall_mm,source_file
2021-07-01,2021,7,Embu,8.928003,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Garissa,6.062856,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Isiolo,0.6211094,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Kajiado,1.6682262,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Kilifi,40.643047,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Kitui,6.450969,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Kwale,33.10277,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Laikipia,23.313862,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Lamu,24.460594,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Makueni,3.7396789,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Mandera,1.778771,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Marsabit,3.5413017,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Meru,6.9701815,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Narok,24.346157,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Nyeri,27.157396,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Samburu,6.943714,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Taita Taveta,8.066473,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Tana River,6.6936235,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Tharaka Nithi,6.051219,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Turkana,12.965361,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,Wajir,2.4892328,chirps-v2.0.2021.07.tif
2021-07-01,2021,7,West Pokot,32.627716,chirps-v2.0.2021.07.tif
2021-08-01,2021,8,Baringo,43.675766,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Embu,5.730952,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Garissa,2.6218596,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Isiolo,0.26037621,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Kajiado,1.6595291,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Kilifi,27.539158,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Kitui,4.506271,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Kwale,24.326674,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Laikipia,29.257011,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Lamu,7.3520927,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Makueni,2.4725525,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Mandera,1.9075259,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Marsabit,2.1110034,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Meru,5.1432877,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Narok,38.404125,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Nyeri,22.155478,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Samburu,8.934159,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Taita Taveta,9.127738,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Tana River,5.151316,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Tharaka Nithi,3.799702,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Turkana,7.052702,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,Wajir,1.4492526,chirps-v2.0.2021.08.tif
2021-08-01,2021,8,West Pokot,32.541096,chirps-v2.0.2021.08.tif
2021-09-01,2021,9,Baringo,44.122658,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Embu,4.475952,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Garissa,4.406774,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Isiolo,0.43853006,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Kajiado,1.2282611,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Kilifi,15.849697,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Kitui,3.4198897,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Kwale,24.923767,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Laikipia,21.997063,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Lamu,7.795407,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Makueni,1.5515661,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Mandera,1.0321314,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Marsabit,1.9329076,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Meru,4.901481,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Narok,28.648808,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Nyeri,17.732594,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Samburu,4.9876437,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Taita Taveta,7.362365,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Tana River,5.5509386,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Tharaka Nithi,2.7284887,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Turkana,7.821309,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,Wajir,2.2490678,chirps-v2.0.2021.09.tif
2021-09-01,2021,9,West Pokot,36.318497,chirps-v2.0.2021.09.tif
2021-10-01,2021,10,Baringo,32.95602,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Embu,24.54707,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Garissa,5.873425,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Isiolo,6.4123363,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Kajiado,6.5998554,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Kilifi,16.492857,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Kitui,13.142409,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Kwale,26.853964,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Laikipia,35.145317,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Lamu,6.4102497,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Makueni,6.651535,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Mandera,9.529924,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Marsabit,10.806748,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Meru,34.03647,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Narok,25.621017,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Nyeri,61.25736,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Samburu,14.486659,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Taita Taveta,11.910751,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Tana River,6.282489,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Tharaka Nithi,24.774084,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Turkana,5.198308,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,Wajir,8.560091,chirps-v2.0.2021.10.tif
2021-10-01,2021,10,West Pokot,34.98796,chirps-v2.0.2021.10.tif
2021-11-01,2021,11,Baringo,15.069393,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Embu,61.344788,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Garissa,27.447886,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Isiolo,16.970224,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Kajiado,39.025764,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Kilifi,30.288246,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Kitui,59.53339,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Kwale,24.482088,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Laikipia,28.383745,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Lamu,14.94274,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Makueni,46.67529,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Mandera,25.779293,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Marsabit,18.712812,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Meru,66.752335,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Narok,40.059616,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Nyeri,47.449543,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Samburu,24.34394,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Taita Taveta,36.69213,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Tana River,25.882566,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Tharaka Nithi,56.504524,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Turkana,6.181852,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,Wajir,31.38413,chirps-v2.0.2021.11.tif
2021-11-01,2021,11,West Pokot,8.588128,chirps-v2.0.2021.11.tif
2021-12-01,2021,12,Baringo,13.389502,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Embu,63.84733,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Garissa,63.756386,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Isiolo,34.088776,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Kajiado,40.85526,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Kilifi,98.89886,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Kitui,118.80171,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Kwale,82.83637,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Laikipia,34.979816,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Lamu,69.33589,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Makueni,56.35976,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Mandera,7.5389643,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Marsabit,11.23961,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Meru,85.40633,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Narok,36.375256,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Nyeri,66.64528,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Samburu,27.59023,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Taita Taveta,90.70469,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Tana River,83.42209,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Tharaka Nithi,80.57279,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Turkana,3.685665,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,Wajir,47.024933,chirps-v2.0.2021.12.tif
2021-12-01,2021,12,West Pokot,4.336137,chirps-v2.0.2021.12.tif
2022-01-01,2022,1,Baringo,15.554098,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Embu,10.219012,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Garissa,3.2852528,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Isiolo,5.265276,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Kajiado,14.930079,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Kilifi,5.2924767,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Kitui,7.202064,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Kwale,10.014473,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Laikipia,15.399285,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Lamu,2.6896691,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Makueni,5.2226214,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Mandera,0.9084579,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Marsabit,10.090366,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Meru,17.469297,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Narok,50.978107,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Nyeri,22.301687,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Samburu,8.7203455,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Taita Taveta,10.65232,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Tana River,3.8577142,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Tharaka Nithi,10.395943,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Turkana,4.7297897,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,Wajir,4.496208,chirps-v2.0.2022.01.tif
2022-01-01,2022,1,West Pokot,9.781302,chirps-v2.0.2022.01.tif
2022-02-01,2022,2,Baringo,12.743116,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Embu,6.970302,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Garissa,2.090823,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Isiolo,2.6482286,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Kajiado,23.855093,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Kilifi,5.162177,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Kitui,8.184968,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Kwale,8.969635,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Laikipia,10.561347,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Lamu,2.343604,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Makueni,10.717322,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Mandera,1.6440195,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Marsabit,4.4433527,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Meru,10.414026,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Narok,84.44059,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Nyeri,23.660696,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Samburu,6.9172,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Taita Taveta,17.20049,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Tana River,3.3763907,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Tharaka Nithi,6.941298,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Turkana,4.5920115,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,Wajir,2.4127517,chirps-v2.0.2022.02.tif
2022-02-01,2022,2,West Pokot,8.050793,chirps-v2.0.2022.02.tif
2022-03-01,2022,3,Baringo,18.584452,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Embu,16.647493,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Garissa,5.228522,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Isiolo,5.1315117,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Kajiado,14.220622,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Kilifi,12.265277,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Kitui,9.4678755,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Kwale,13.366657,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Laikipia,18.96128,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Lamu,4.0466814,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Makueni,8.296997,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Mandera,7.1863995,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Marsabit,11.566281,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Meru,16.393507,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Narok,30.132547,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Nyeri,29.64664,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Samburu,14.301194,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Taita Taveta,16.303427,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Tana River,6.59515,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Tharaka Nithi,11.919393,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Turkana,11.32575,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,Wajir,7.4712596,chirps-v2.0.2022.03.tif
2022-03-01,2022,3,West Pokot,16.306936,chirps-v2.0.2022.03.tif
2022-04-01,2022,4,Baringo,46.197006,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Embu,85.44904,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Garissa,21.548056,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Isiolo,24.11234,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Kajiado,43.54921,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Kilifi,50.626064,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Kitui,62.464054,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Kwale,69.33937,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Laikipia,49.212555,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Lamu,28.73928,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Makueni,37.2467,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Mandera,48.93134,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Marsabit,50.44646,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Meru,71.19888,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Narok,79.33033,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Nyeri,105.61821,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Samburu,50.15109,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Taita Taveta,51.956894,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Tana River,16.727201,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Tharaka Nithi,85.346275,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Turkana,27.910519,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,Wajir,52.797726,chirps-v2.0.2022.04.tif
2022-04-01,2022,4,West Pokot,44.35263,chirps-v2.0.2022.04.tif
2022-05-01,2022,5,Baringo,48.25077,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Embu,14.647058,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Garissa,20.68986,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Isiolo,3.954524,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Kajiado,11.967585,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Kilifi,74.98564,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Kitui,7.3014975,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Kwale,61.504803,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Laikipia,21.456184,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Lamu,103.22502,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Makueni,5.716839,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Mandera,13.8941345,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Marsabit,13.118199,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Meru,13.455254,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Narok,58.79349,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Nyeri,38.553787,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Samburu,14.089826,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Taita Taveta,14.890916,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Tana River,11.458807,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Tharaka Nithi,11.2389,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Turkana,16.073519,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,Wajir,19.236895,chirps-v2.0.2022.05.tif
2022-05-01,2022,5,West Pokot,46.32256,chirps-v2.0.2022.05.tif
2022-06-01,2022,6,Baringo,26.969236,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Embu,3.1022995,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Garissa,7.0958076,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Isiolo,0.22437146,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Kajiado,1.714534,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Kilifi,41.304665,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Kitui,2.1500456,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Kwale,35.696507,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Laikipia,13.326724,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Lamu,36.456547,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Makueni,1.76589,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Mandera,1.1229537,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Marsabit,1.7075921,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Meru,3.2767591,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Narok,23.733849,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Nyeri,14.220905,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Samburu,4.9183483,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Taita Taveta,9.591072,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Tana River,7.328095,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Tharaka Nithi,2.099405,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Turkana,4.9463964,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,Wajir,1.1341031,chirps-v2.0.2022.06.tif
2022-06-01,2022,6,West Pokot,16.856579,chirps-v2.0.2022.06.tif
2022-07-01,2022,7,Baringo,30.801989,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Embu,8.27888,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Garissa,6.6231465,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Isiolo,0.75261956,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Kajiado,0.78176177,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Kilifi,54.511364,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Kitui,5.263988,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Kwale,60.70294,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Laikipia,17.324131,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Lamu,29.943869,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Makueni,1.914764,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Mandera,2.7408001,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Marsabit,3.1850398,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Meru,7.7823358,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Narok,15.637245,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Nyeri,19.881638,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Samburu,7.4489126,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Taita Taveta,7.8896017,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Tana River,7.282152,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Tharaka Nithi,6.293336,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Turkana,8.077029,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,Wajir,3.262197,chirps-v2.0.2022.07.tif
2022-07-01,2022,7,West Pokot,28.222168,chirps-v2.0.2022.07.tif
2022-08-01,2022,8,Baringo,72.146576,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Embu,9.371276,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Garissa,2.5040581,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Isiolo,0.4785103,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Kajiado,1.0688033,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Kilifi,26.149458,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Kitui,4.8171782,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Kwale,22.20444,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Laikipia,40.638412,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Lamu,7.499941,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Makueni,1.952284,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Mandera,2.0813437,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Marsabit,2.6601481,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Meru,12.933777,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Narok,40.827423,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Nyeri,32.498253,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Samburu,11.233459,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Taita Taveta,7.071721,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Tana River,4.900713,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Tharaka Nithi,6.826953,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Turkana,11.3920965,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,Wajir,1.5043294,chirps-v2.0.2022.08.tif
2022-08-01,2022,8,West Pokot,64.47949,chirps-v2.0.2022.08.tif
2022-09-01,2022,9,Baringo,40.369465,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Embu,5.2830114,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Garissa,4.945143,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Isiolo,0.47692108,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Kajiado,1.2672495,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Kilifi,14.720432,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Kitui,3.5505762,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Kwale,23.368652,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Laikipia,26.310846,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Lamu,4.8783107,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Makueni,1.6368532,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Mandera,0.95726573,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Marsabit,1.7278703,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Meru,6.7851834,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Narok,34.306854,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Nyeri,28.431225,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Samburu,4.747013,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Taita Taveta,7.1713853,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Tana River,5.961466,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Tharaka Nithi,3.4247105,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Turkana,7.488013,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,Wajir,2.209498,chirps-v2.0.2022.09.tif
2022-09-01,2022,9,West Pokot,29.994701,chirps-v2.0.2022.09.tif
2022-10-01,2022,10,Baringo,20.243439,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Embu,16.404104,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Garissa,9.549426,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Isiolo,4.7774897,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Kajiado,6.9731774,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Kilifi,15.297768,chirps-v2.0.2022.10.tif
2022-10-01,2022,10,Kitui,9.889665,chirps-v2.0.2022.10.tif
